mass_H,mass_C,mass_N,mass_O,mass_F,mass_P,mass_S,mass_Cl,mass_Br,mass_I,charge_0,charge_1,charge_2,charge_3,charge_4,charge_5,charge_6,charge_7,charge_8,charge_9,charge_10,charge_11,charge_12,charge_13,charge_14,charge_15,charge_16,charge_17,charge_18,charge_19,epsilon_0,epsilon_1,epsilon_2,epsilon_3,epsilon_4,epsilon_5,epsilon_6,epsilon_7,epsilon_8,epsilon_9,epsilon_10,epsilon_11,epsilon_12,epsilon_13,epsilon_14,epsilon_15,epsilon_16,epsilon_17,epsilon_18,epsilon_19,sigma_0,sigma_1,sigma_2,sigma_3,sigma_4,sigma_5,sigma_6,sigma_7,sigma_8,sigma_9,sigma_10,sigma_11,sigma_12,sigma_13,sigma_14,sigma_15,sigma_16,sigma_17,sigma_18,sigma_19,k_bond_0,k_bond_1,k_bond_2,k_bond_3,k_bond_4,k_bond_5,k_bond_6,k_bond_7,k_bond_8,k_bond_9,k_bond_10,k_bond_11,k_bond_12,k_bond_13,k_bond_14,k_bond_15,k_bond_16,k_bond_17,k_bond_18,k_bond_19,r0_0,r0_1,r0_2,r0_3,r0_4,r0_5,r0_6,r0_7,r0_8,r0_9,r0_10,r0_11,r0_12,r0_13,r0_14,r0_15,r0_16,r0_17,r0_18,r0_19,k_angle_0,k_angle_1,k_angle_2,k_angle_3,k_angle_4,k_angle_5,k_angle_6,k_angle_7,k_angle_8,k_angle_9,k_angle_10,k_angle_11,k_angle_12,k_angle_13,k_angle_14,k_angle_15,k_angle_16,k_angle_17,k_angle_18,k_angle_19,theta0_0,theta0_1,theta0_2,theta0_3,theta0_4,theta0_5,theta0_6,theta0_7,theta0_8,theta0_9,theta0_10,theta0_11,theta0_12,theta0_13,theta0_14,theta0_15,theta0_16,theta0_17,theta0_18,theta0_19,k_dih_0,k_dih_1,k_dih_2,k_dih_3,k_dih_4,k_dih_5,k_dih_6,k_dih_7,k_dih_8,k_dih_9,k_dih_10,k_dih_11,k_dih_12,k_dih_13,k_dih_14,k_dih_15,k_dih_16,k_dih_17,k_dih_18,k_dih_19
0.1114366522698391,0.6883604728592756,0.7920045998219596,0.8495156244700854,0.8207782249911445,0.1055366616786235,0.0741283955627075,0.020622926580191,2.8450749463543988e-21,9.409583609992357e-65,1.8199965276508265e-42,1.7243989836555182e-31,3.0169321881491173e-22,9.739110617644127e-15,5.798784444525311e-09,6.417925536565433e-05,0.0155360559829578,0.2889240309519905,0.4924001796609973,0.0378461140140666,0.0343761098680796,0.0019885585496648,0.0148576949937532,0.1598774981606927,0.1903051073915533,0.0146575987788276,4.012834446071744e-05,2.502113574979577e-09,3.019325556998512e-15,6.76535098685256e-23,0.0288641697710406,0.0112169118896354,0.2729789972269312,0.6398634057413993,0.2825949502223729,0.0107490864717459,8.055837757031658e-06,1.107303814585016e-10,2.7877622993533303e-17,1.2854848216901493e-25,1.0856760104077869e-35,1.679405621166697e-47,4.7580941990822056e-61,2.4690651039297763e-76,2.346681337777462e-93,4.0850537012368974e-112,1.302457296073828e-132,7.605911856564663e-155,8.135067405861197e-179,1.5936505457580671e-204,2.1082690590669263e-112,1.0440844865362817e-93,9.470378202380211e-77,1.5733345348432706e-61,4.7873689697498797e-48,2.6680551217666323e-36,2.723420909623465e-26,5.0916296825265794e-18,1.7434958745731964e-11,1.0934706006218927e-06,0.0012560744173622,0.0264270569233351,0.0116346351688809,0.2053731062109892,0.5630141158905057,0.1357194706475398,0.2917442503346161,0.0184511501347893,2.14015687835621e-05,4.546655677871294e-10,2.406412369732736e-14,1.7441782506190736e-08,0.0002315445059236,0.0563122868296527,0.2592745389127032,0.1210725467484401,0.2369993547064176,0.54815345405351,0.0338255455797417,9.74804372471893e-05,1.0940743406181853e-08,2.6563344133446532e-14,1.2059021701199014e-21,1.0049970552420266e-30,1.534440009335573e-41,4.291106096972386e-54,2.1979205998370352e-68,2.0619444724150435e-84,3.5429418184200426e-102,1.1149955894262518e-121,0.0054293597964045,0.0301496982577815,0.0094314299000372,0.3646250690077762,0.4611713517280408,0.2297505974530169,0.1351679150809994,0.0018545532084548,4.674996040027719e-07,2.158554847370513e-12,1.8254386304779478e-19,2.82744041319038e-28,8.021244560760764e-39,4.167850445431125e-51,3.966473601583725e-65,6.913836133824494e-81,2.2072710549933603e-98,1.290667358717991e-117,1.3822769235446784e-138,2.7114266547901847e-161,0.0001767353432269,0.0096184328794816,0.0155142445362896,0.0131650171067835,0.002290028127345,0.0824064859098507,0.0763470849637175,0.0024270005597339,0.1273423273323579,0.5459176957095009,0.0545524350137613,0.0001412324404797,0.0122734509108534,0.0983490231687922,0.1914366894811841,0.0304130936910298,9.283596462404342e-05,5.193601915455523e-09,5.32165448275582e-15,9.98727037727156e-23,9.679555172925846e-64,6.828670683776792e-50,8.862641453327605e-38,2.1217226304684564e-27,9.422359569587853e-19,7.867008588505606e-12,1.2767426941403869e-06,0.0043465446480174,0.355603043405337,0.827140745014536,0.064521079663912,0.0001738804123491,1.3038680256899737e-08,2.2109287235806512e-14,7.68412766653729e-22,5.2269525261390105e-31,6.77676622846115e-42,1.6474160313199092e-54,7.434856929202458e-69,6.192855090790706e-85,0.5510383341794363,0.4103548743709663,0.1192593994769998,0.0174327775593507,0.0013514050440021,1.994625849554036e-06,5.3923975361390615e-11,2.6700811573023722e-17,2.4215257677588707e-25,4.0223124200990624e-35,1.2237270993846267e-46,6.81891736606827e-60,6.959344732840667e-75,1.3008982955102464e-91,4.453899485865157e-110,2.792926786611243e-130,3.2077518434007615e-152,6.747828675748085e-176,2.599856659292437e-201,1.834665242029819e-228
0.2256871932362494,0.6542511499718093,0.7254994121071492,0.7569987045062397,0.7081449870366712,0.0844191152718799,0.0590611189667371,0.0162647805419666,2.175575873173513e-21,7.188088892726621e-65,4.3366235237800704e-41,2.7549814238322773e-30,3.2611922613965014e-21,7.181627247332206e-14,2.936926830677313e-08,0.0002232420677531,0.0333847428740932,0.2235964512905805,0.3910007430427061,0.0850936755402894,0.1452824389868149,0.0925549627593229,0.0978516152411483,0.0655685246039461,0.0339496196944848,0.0797588295097565,0.0036198631504726,3.0090944418454246e-06,4.5814693710723447e-11,1.277612153563091e-17,0.1411072335700999,0.0408286798382486,0.2556792528321454,0.5285734543177399,0.2637714893949293,0.0101684133106892,7.622690396351826e-06,1.0477712571138665e-10,2.637882601532132e-17,1.2163727344664797e-25,1.0273063324283216e-35,1.5891149963727731e-47,4.502282683002516e-61,2.3363196682346268e-76,2.220515674456093e-93,3.8654271581596446e-112,1.2324327102634068e-132,7.19699186427624e-155,7.697698190492315e-179,1.5079704088893536e-204,6.2020376077880325e-93,5.2724076553953246e-76,8.209290815600994e-61,2.3411237578976e-47,1.2228274409189723e-35,1.1698442697690062e-25,2.0498071404266825e-17,6.578397059201635e-11,3.866808857756501e-06,0.0041649459319353,0.0843896395076219,0.0780955887272264,0.0199747789685353,0.1578522832383657,0.4673380288785025,0.1473818654052311,0.2763834041943614,0.017459236706557,2.0250947199182493e-05,4.3022118245596797e-10,1.8243225169109062e-14,1.3222769921273384e-08,0.0001755363646029,0.0427055111111392,0.2058247902285211,0.1990254310360717,0.2092621321379669,0.5292084773950924,0.0698777671482518,0.0004001974369775,5.2545033887769355e-08,1.3009696377846465e-13,5.9189642424600635e-21,4.934044204432785e-30,7.533549940827876e-41,2.106785286889573e-53,1.079103653570436e-67,1.0123440730051427e-83,1.7394630227879934e-101,5.474246258077767e-121,0.0266562960219908,0.1480161970072764,0.0199381781767351,0.2826354602036998,0.4394473100790121,0.221095632908358,0.1029372599094373,0.0014060378139201,3.544158694813199e-07,1.636419552392086e-12,1.3838811829458978e-19,2.1435076029668435e-28,6.08097649768519e-39,3.1596843123966595e-51,3.007018744686068e-65,5.241440367533799e-81,1.673351723384191e-98,9.784663483628968e-118,1.0479163702958282e-138,2.0555565458799697e-161,0.0003342684395064,0.0184953800344243,0.0665109870101373,0.1075939356737728,0.0114185683381823,0.1376684568701417,0.0999981097727683,0.0030462917213792,0.0883106046484958,0.2619079464461287,0.0226857693026704,0.0001088537685803,0.0231775515482711,0.1697644715103405,0.214316501336454,0.0328810627184679,0.0001003212473243,5.612322749635318e-09,5.75069876811399e-15,1.079246756483417e-22,1.0696370791370196e-63,7.572936168794005e-50,9.867362168486655e-38,2.3711984488379662e-27,1.054982197168654e-18,8.764302760821428e-12,1.3897411869325372e-06,0.0044742712015213,0.3431622040133,0.8293091243319448,0.0759222832294354,0.0002357868488044,1.9502283267493467e-08,3.5737662484708464e-14,1.3170257802320525e-21,9.321267842928433e-31,1.2387720590908835e-41,3.055912080249072e-54,1.3908395980729055e-68,1.1640511785459197e-84,0.8302204984520254,0.1537565014432104,0.0286319541659123,0.0234336060114504,0.0018777726112921,2.771648609683554e-06,7.493050391012199e-11,3.710233254725014e-17,3.3648510668456595e-25,5.589237338772191e-35,1.7004400658115695e-46,9.475282765701291e-60,9.670414769328797e-75,1.8076739367331133e-91,6.188952699234315e-110,3.880934410311204e-130,4.457357983199451e-152,9.376500890798541e-176,3.612652225362182e-201,2.549374191736213e-228
0.2291274648973036,0.6676909980140896,0.7322679721912153,0.7556475751877364,0.6965661380454926,0.0809034136602303,0.056566314753158,0.0155602530203709,2.08400843081512e-21,6.8866211777397814e-65,3.467853380274229e-23,1.6846198626623519e-15,1.4989213433042776e-09,2.442819323438781e-05,0.00729187619599,0.0398770719216235,0.0104291364663442,0.2245823350799576,0.3589786593406863,0.0687549535060532,0.1882544170148644,0.0491893295797127,0.0041658316789011,0.1350260158030625,0.1526852368984378,0.0100645298688883,2.9637456810334067e-05,1.926100416249782e-09,2.3477710502228064e-15,5.257205134557019e-23,0.1382605916060278,0.0379410428038118,0.2041635134303898,0.5245393873179836,0.2762198549059027,0.0449658889299346,0.0139036392474092,0.0001014993313341,1.3578546387962934e-08,3.3271002718385715e-14,1.4931401460849657e-21,1.2273186328030358e-30,1.8477199803694954e-41,5.0949163142378794e-54,2.573119921725123e-68,2.3801540784661297e-84,4.0324796919448665e-102,1.251299809156912e-121,7.111687097426888e-143,7.40296974250598e-166,2.7008873453270457e-93,2.2960484950915117e-76,3.575013742277855e-61,1.0195216365038352e-47,5.325216274982462e-36,5.094483110994428e-26,8.926579554981434e-18,2.864787171134419e-11,1.6839792891551386e-06,0.0018166768195379,0.0400931055727128,0.1043390188470556,0.0364340873216018,0.1611898093124833,0.4532504817744757,0.1520088854270654,0.2873014228112917,0.017269708781581,1.987137642499739e-05,4.2164026565749066e-10,2.3021076026733093e-14,1.6768557699100017e-08,0.0002256390039641,0.0569022593348565,0.2817846951213285,0.0690013499161535,0.1733961042850612,0.5443146520882588,0.0790898895722017,0.0004532238135425,5.770172931100969e-08,4.298053854168689e-09,4.865176757586397e-05,0.0100869880841543,0.0383042060251122,0.0026641182273396,3.3937714787307083e-06,7.918333142245021e-11,3.383818153257244e-17,2.648514376926428e-25,0.0259852824134801,0.1469744607901938,0.0579644961217105,0.295783574286802,0.3421643717853049,0.22870534544213,0.1432987648715352,0.0018825478228085,4.621220676399884e-07,2.1012728601823934e-12,1.761497917700834e-19,2.714845316233015e-28,7.680101715650696e-39,3.984219247326015e-51,3.7882898677061452e-65,6.599878272424322e-81,2.1064308779910025e-98,1.231501928451082e-117,1.3187906345786993e-138,2.5867596781489294e-161,0.0003814808399323,0.0210967131955209,0.0737846392778805,0.116377570742722,0.008854621971096,0.1128669254985699,0.0915499354115199,0.0029593697035121,0.1128978120826516,0.4570430120870594,0.0453824313515121,9.46884458878458e-05,0.0025835932061396,0.03735069709482,0.1507107860197972,0.0246069496359237,7.513401848267416e-05,4.203296437353331e-09,4.306932230969491e-15,8.082917974908422e-23,8.132433199292918e-64,5.754702253115442e-50,7.487451782595649e-38,1.7951243358599178e-27,7.970416628691874e-19,6.640691508023656e-12,1.0762625072228942e-06,0.003710187288437,0.3191865422187409,0.7984384322493017,0.0872913887247783,0.0423258872826144,0.0034204436613127,5.207559795128092e-06,1.45292777298165e-10,7.426384659622079e-17,6.953968318289931e-25,1.192915263740802e-34,3.748934446138442e-46,2.158376275036912e-59,0.5898290353831653,0.3303684262927911,0.0817477082717459,0.0017035855279797,0.0173351065722757,0.0182846713844666,0.001620444906797,3.142384975649675e-06,1.1243714984526316e-10,7.37059899514924e-17,8.849573125658044e-25,1.9460952929362393e-34,7.838409723918116e-46,5.782476708892224e-59,7.813073247623458e-74,1.933534706266144e-90,8.764035344668132e-109,7.275759603407493e-129,1.1063043866709369e-150,3.081009234907353e-174
0.249157523960352,0.6641534992249714,0.7224180864823933,0.740204805593253,0.6759057334727383,0.0765288989691432,0.0534330983471652,0.0146457191731548,1.940440889072937e-21,6.409964911776533e-65,3.945067815021966e-23,1.916443214666299e-15,1.705191561304895e-09,2.778983515211657e-05,0.0082953402265049,0.0453645891932867,0.0112320323010897,0.2084006589214531,0.3441819028951255,0.0766144516496678,0.2141602563287934,0.0559578262674932,0.0035667079177752,0.117376164508019,0.1542980718366372,0.0112949176629896,3.375399668004508e-05,2.1959690228312763e-09,2.6784669136786746e-15,6.00194284561766e-23,0.1572872352817577,0.0428766913871754,0.1975766764927443,0.5030451585766493,0.272751609043057,0.0495791168478287,0.0158158039727573,0.0001154671130029,1.544715368497487e-08,3.7849581074108033e-14,1.6986181478397757e-21,1.3962156923630869e-30,2.1019933721634627e-41,5.796051586839422e-54,2.9272189935221583e-68,2.707698217704588e-84,4.587408089918932e-102,1.4234970306005238e-121,8.090359633770039e-143,8.421727046520567e-166,3.0725690900968237e-93,2.6120184714802528e-76,4.06698811048123e-61,1.1598227791419779e-47,6.058044202732341e-36,5.795558768470726e-26,1.015500793410732e-17,3.259023937804293e-11,1.9157195583049286e-06,0.0020666782167221,0.0456105054221007,0.1186975708832883,0.0412283446134205,0.1524206065344073,0.4356618650988211,0.1568060336266021,0.28415391623184,0.016943322900262,1.9470788591079693e-05,4.1305881182349535e-10,2.192013834182857e-14,1.5982037608125636e-08,0.0002156169359186,0.0547473784187224,0.2761115685705558,0.0746554391098925,0.1648619791290554,0.5406062374914831,0.0865104875074765,0.0005130179924842,6.563618290180541e-08,4.89225483614627e-09,5.537781839280369e-05,0.0114815025658346,0.0435997183788144,0.0030324295030087,3.862956475790253e-06,9.013033576656776e-11,3.851627114537047e-17,3.014668438252662e-25,0.0295777177683533,0.1672932005823973,0.0650151563841805,0.2819142103439127,0.3316481972504366,0.2273196702259979,0.1391253971898506,0.0018126989262505,4.427919019465706e-07,2.007534219000177e-12,1.6800826933753817e-19,2.586866254143796e-28,7.314031763563151e-39,3.7931277203457573e-51,3.605957754438815e-65,6.281594778539345e-81,2.004733513302225e-98,1.1720082313204878e-117,1.255057385416541e-138,2.4617241488845584e-161,0.0004370363020584,0.024169050068655,0.0845299750937499,0.1333255952519749,0.0097579799496584,0.1127923620271266,0.0919512509346646,0.0031541366934758,0.1129936225397401,0.4271258615030284,0.0415619173013761,8.78271216473134e-05,0.0029545108224286,0.0401389024926177,0.1485190864823498,0.0241647358929005,7.377938806197952e-05,4.127508915060387e-09,4.229276033818043e-15,7.937178815897321e-23,8.090776671097314e-64,5.737642671504355e-50,7.484368136700585e-38,1.799663405809109e-27,8.015382942025539e-19,6.694549539036189e-12,1.084661302760854e-06,0.0037165326148343,0.3167577171463237,0.7910589129009746,0.0906331368023547,0.0484681001632751,0.0039185652651329,5.9659422880715175e-06,1.6645191962310707e-10,8.507896988693255e-17,7.9666821510506e-25,1.36664078758655e-34,4.294895773245983e-46,2.472702917032578e-59,0.5987899262505412,0.3126178073694019,0.0744366001084385,0.0018564748744363,0.0200770267692203,0.0211767986684534,0.0018767542945153,3.6394230210072686e-06,1.3022158479442602e-10,8.536423089285322e-17,1.024932985906617e-24,2.2539135290772956e-34,9.078228485170541e-46,6.697103956344422e-59,9.048884481869697e-74,2.239366206378539e-90,1.0150262376337962e-108,8.426582739271596e-129,1.2812910207665154e-150,3.568339342361942e-174
0.2919756242802677,0.6297729925606956,0.6806577499720095,0.6973035784982338,0.6405858179118453,0.0750312394230085,0.0525071598523812,0.0144792721683071,1.957028097296857e-21,6.469186322523253e-65,1.6307671573417574e-35,1.387601918452746e-25,2.162571401267698e-17,6.173174201947956e-11,3.22759523930701e-06,0.0030909981509267,0.0549733221179687,0.1310043916354868,0.3872074414049613,0.1283289007706798,0.2934004612746657,0.0359968584307505,0.0007615745556096,0.0468690751623961,0.1545459000251425,0.0224998129196716,7.420643592642416e-05,4.599094847911e-09,5.234809013403464e-15,1.0916249474156024e-22,0.2040988563235355,0.0552659184691999,0.2096850110612951,0.4836147524199806,0.2731889776078399,0.0106206638346965,7.962966117460681e-06,1.09454670248842e-10,2.7556452150616586e-17,1.2706750886619028e-25,1.073168222268537e-35,1.660057630139405e-47,4.703277445636556e-61,2.4406196534236727e-76,2.3196458384943118e-93,4.037990870577485e-112,1.2874520276858804e-132,7.518286143931429e-155,8.041345431139293e-179,1.5752905164290568e-204,3.9870241764351626e-93,3.3894049213255653e-76,5.277401238600642e-61,1.5050081300770902e-47,7.861033548783633e-36,7.520427449563203e-26,1.3177331724020209e-17,4.228971538341284e-11,2.485874188752824e-06,0.0026817610193179,0.0591850606071483,0.1540241841740547,0.0531325995531992,0.1419218177470322,0.4042773851449588,0.1316828574844489,0.2884469808079692,0.0182385971675458,2.115500701545468e-05,4.4942748521616606e-10,2.2820937784115073e-14,1.6540715946138533e-08,0.0002195826873182,0.0534062489015984,0.2478590649880865,0.137301826845746,0.1809922452766442,0.5447711651971644,0.091035411843484,0.0005690245844411,7.56317759099356e-08,1.875176957368108e-13,8.532716506503005e-21,7.112986031601906e-30,1.0860489416193096e-40,3.0371769163302173e-53,1.555653915426651e-67,1.4594121886322699e-83,2.5076390582164366e-101,7.891765189385345e-121,0.0384281632721609,0.2133817750667718,0.0260820638783237,0.2522693363473773,0.3577042046438279,0.22601663382282,0.1282836631951403,0.0017587624912335,4.433479880465982e-07,2.04704092209568e-12,1.7311339460748953e-19,2.68137093076739e-28,7.606855972439235e-39,3.952533526799014e-51,3.7615600892323297e-65,6.55665779651291e-81,2.093240379380225e-98,1.2239896978237892e-117,1.310866585824864e-138,2.571350603585808e-161,0.0005591893057393,0.0309243746220058,0.1081563656456176,0.1705902040197283,0.0117134934028179,0.1074928827693381,0.0792773941401513,0.0027463258426661,0.1107990698972558,0.3286050011251261,0.0284628870533595,6.738872257148149e-05,0.0048784970210783,0.0513298551451746,0.1889551930213152,0.0309135623530682,9.440059601608436e-05,5.281160073901471e-09,5.4113718119492176e-15,1.0155644944301862e-22,1.04854645258259e-63,7.4754375712657565e-50,9.822302255056643e-38,2.3845255478959427e-27,1.074305945177057e-18,9.067402252451043e-12,1.467423179741996e-06,0.004832835792769,0.3701168792320098,0.8134262178788086,0.0625662098158435,0.0001725062574849,1.354347526760482e-08,2.4044844823604248e-14,8.647595422158405e-22,6.0135954287279e-31,7.900527767347767e-42,1.93533229712956e-54,8.772108185236084e-69,7.324462338959949e-85,0.7028750727084028,0.2636603146817455,0.0671831386278082,0.000386534335176,4.078930160350056e-08,7.883729748201178e-14,2.79086812897072e-21,1.8095432890533352e-30,2.148922288137525e-41,4.6740625067220845e-54,1.8620459503024834e-68,1.3586523503944608e-84,1.8157178674591277e-102,4.4443726100758936e-122,1.992483024687995e-143,1.6360661905884955e-166,2.460532933856858e-191,6.7776566973492e-218,3.4194166673955644e-246,3.1597051191226966e-276
0.2746842831595246,0.6308103456192078,0.6707403764494864,0.6727973548234476,0.5972059359758636,0.1033470034875265,0.0891631754472866,0.0648849596053875,7.901523221326258e-13,7.834206215390025e-48,5.379475888899042e-27,1.517225207846166e-18,7.837584032821331e-12,7.415431845784451e-07,0.0012850295121837,0.0408067516313911,0.0320804116131651,0.1483699650389471,0.3043770889816006,0.1850539264555192,0.2571410351908832,0.0222685320826265,0.0256543925334194,0.0932513237051943,0.1293901706678594,0.0167245955246921,7.348045014721785e-05,6.726201498817851e-09,1.1512066170671146e-14,3.6208363842818087e-22,0.1823861869740528,0.0492219743526006,0.1688604727774986,0.4303227091790063,0.2663761594285235,0.0556633135774982,0.0183382340177704,0.0001338930971887,1.1137238602506932e-05,0.0056633652009039,0.0528314738386513,0.0090267820618445,2.8248491463392143e-05,1.61912223180115e-09,1.6997540475758402e-15,3.2682449922183934e-23,1.1509731624106995e-32,7.423998275476972e-44,8.770666547853449e-57,1.8977954881507973e-71,1.3322466181763341e-111,6.597725372367565e-93,5.984473034270046e-76,9.942135252094708e-61,3.025209753224924e-47,1.6859837684355098e-35,1.7209702343790834e-25,3.217476629171051e-17,1.1017410101026367e-10,6.909803582653123e-06,0.007937321315638,0.166995423414181,0.0651880379976471,0.1230337132834689,0.3661398743732118,0.1639391845312872,0.3291272367276499,0.03127146982396,0.0001001497839414,8.585737209919299e-09,1.2202524460342238e-05,0.0059553874632676,0.0534365203439413,0.060616618662375,0.2686443026771312,0.0819815128583719,0.1347323908785924,0.4898946805164434,0.0942734512636647,0.0005903360321135,7.609164981016229e-08,5.6771085328334356e-09,6.4261960380954e-05,0.0133234548491236,0.0505943256053621,0.0035189155195342,4.482682113617566e-06,1.0458974792163208e-10,4.469535207778285e-17,3.4983050861006825e-25,0.034322806177205,0.1941311422095388,0.0737693931851989,0.231821831628713,0.2846612122066865,0.224857953254822,0.1336182525205342,0.0056439493859826,0.0513376066330989,0.0123030106432639,5.400236546057183e-05,4.34146435783106e-09,6.392662384671154e-15,1.7240480664438417e-22,8.516066484318117e-32,7.704612290924865e-43,1.2766875035502231e-55,3.874721549575324e-70,2.1538649110608374e-86,2.192898328885848e-104,0.0005115388407985,0.0283478745653216,0.1077639189613295,0.1814340089383847,0.009628718384459,0.1020454535028806,0.124085193093741,0.0190514389485736,0.0953258842042591,0.2860938032820865,0.0784731672531366,0.0045837302315199,0.0078776910750684,0.0691108853272491,0.1206489114166535,0.0188669487026003,5.757076437619802e-05,3.220708106233006e-09,3.3001169110913538e-15,6.193404682267809e-23,6.601311580011163e-64,4.716288721405592e-50,6.208209758122921e-38,1.5098167791466342e-27,6.822486783782019e-19,5.806072789263068e-12,9.632968399722086e-07,0.0033932515496091,0.2991549338238106,0.791593609746144,0.1002227317090391,0.0567209640965706,0.0045865019140414,6.9828642680188245e-06,1.9482440592247364e-10,9.958106702675057e-17,9.324639335888771e-25,1.5995909218342575e-34,5.026980280049275e-46,2.894186368799496e-59,0.664546345850551,0.2296652337325385,0.0373440867787182,0.001898338153022,0.0238492955088989,0.0251557378754062,0.0022293803623783,4.323239455016984e-06,1.5468910594577958e-10,1.0140343920257515e-16,1.2175091210456472e-24,2.6774045888204193e-34,1.0783949912446842e-45,7.955432465887215e-59,1.0749092422095738e-73,2.6601239487043606e-90,1.2057409795691649e-108,1.0009865508654566e-128,1.5220346363593892e-150,4.238799761594875e-174
0.2737884112542504,0.6021336797778128,0.6320561326707701,0.6257612171357263,0.5457602891919842,0.1359357444069185,0.1290264316361645,0.1163306063892671,1.5803046425141973e-12,1.566841243078005e-47,6.976802285181443e-27,1.8745343781924364e-18,9.224704855344863e-12,8.314451929052792e-07,0.0013725784271053,0.0415221332987235,0.0315417892903171,0.152833434475427,0.243608550011476,0.2287137678192264,0.2677818664682784,0.0223093123422631,0.0266852313212493,0.1349720183814838,0.0993700558665433,0.0019099325305391,7.018633462079442e-07,4.878094106578852e-12,6.397404117849371e-19,1.5775981448331643e-27,0.182386161902619,0.0490564017399716,0.1488332880012745,0.3859543487592937,0.2645758426543397,0.0556619756069671,0.0183382339995583,0.0001338934970454,2.225656508000092e-05,0.011326730401764,0.1056629476773026,0.018053564123689,5.6496982926784286e-05,3.2382444636023e-09,3.3995080951516804e-15,6.536489984436787e-23,2.3019463248213988e-32,1.4847996550953944e-43,1.75413330957069e-56,3.7955909763015946e-71,1.3322466181763341e-111,6.597725372367565e-93,5.984473034270046e-76,9.942135252094708e-61,3.025209753224924e-47,1.6859837684355098e-35,1.7209702343790834e-25,3.217476629171051e-17,1.1017410101026367e-10,6.909803582653121e-06,0.0079373213155986,0.166995406867604,0.06506071211991,0.1050885561656787,0.3198198723151073,0.1647441824918641,0.3782525871793321,0.046030168335781,0.0001813572143067,1.6769735823711012e-08,2.440504890021852e-05,0.0119107599833772,0.1066706614568156,0.0693321454637021,0.2686704178427486,0.0818393511477416,0.1158751497593242,0.4440814037842039,0.0922348765705862,0.0005886745947447,7.606684914137187e-08,5.677108526052886e-09,6.4261960380954e-05,0.0133234548491236,0.0505943256053621,0.0035189155195342,4.482682113617566e-06,1.0458974792163208e-10,4.469535207778285e-17,3.4983050861006825e-25,0.0343228061761437,0.1941309622929676,0.073210725789265,0.2000488801535862,0.2515645753453559,0.2242265131734035,0.1336235239869187,0.0095674601529331,0.1026747960066539,0.0246060212846441,0.0001080047309211,8.68292871566212e-09,1.2785324769342309e-14,3.448096132887683e-22,1.7032132968636231e-31,1.540922458184973e-42,2.5533750071004463e-55,7.749443099150648e-70,4.307729822121675e-86,4.385796657771697e-104,0.0005115388407985,0.0283478745653216,0.1077639189613295,0.1814340089397584,0.009628898663331,0.1024787920920305,0.1431631538586985,0.0344202243718115,0.0908203716741554,0.2701520445183888,0.1304908692594869,0.0090977272446121,0.0078720017068783,0.062904628685959,0.0641396649926979,0.009443033701004,2.878582777229671e-05,1.6103544390404387e-09,1.6500584617472304e-15,3.0967023413185005e-23,3.732221891201068e-64,2.716318345071901e-50,3.655446067937647e-38,9.134706017512952e-28,4.276236883224474e-19,3.826771117142693e-12,6.865993481529487e-07,0.002728241325552,0.2777545256177997,0.8115962860234616,0.1036376856876782,0.056727089354851,0.0045865021138623,6.982864268141602e-06,1.9482440592247503e-10,9.958106702675057e-17,9.324639335888771e-25,1.5995909218342575e-34,5.026980280049275e-46,2.894186368799496e-59,0.682147894846862,0.2115585819054616,0.0313365934178454,0.0018637199651446,0.0238492918557448,0.0251557378753991,0.0022293803623783,4.323239455016984e-06,1.5468910594577958e-10,1.0140343920257515e-16,1.2175091210456472e-24,2.6774045888204193e-34,1.0783949912446842e-45,7.955432465887215e-59,1.0749092422095738e-73,2.6601239487043606e-90,1.2057409795691649e-108,1.0009865508654566e-128,1.5220346363593892e-150,4.238799761594875e-174
